baslama_tarihi,gunluk_hacim,havuz_kisi,sla_oran,ort_gecikme,iptal,yurtdisi,yurtici,seg_kobi,seg_bireysel,seg_kurumsal,tarih,izinli_sayi,isbasi_sayi,raporlu_sayi,tatil,gun_adi,ay_no,yil,ayin_gunu,hafta,arife_mi,tatil_mi,tatil_oncesi_mi,ay_sonu_mu,kisi_basi_yuk,yuk_grup,esnek_islem,esnek_oran,Esnek,Orta,yonlendirilebilir
2024-09-12,1466,59,0.9788540245566166,-36.6487039563438,80,428,958,413,278,775,2024-09-12,1,59,0,0,Thursday,9,2024,12,37,0,0,0,0,24.847457627118644,Düşük,691,0.4713506139154161,163,317,321.5
2024-09-13,1924,54,0.896049896049896,-24.238565488565488,118,587,1219,300,210,1414,2024-09-13,3,54,3,0,Friday,9,2024,13,37,0,0,0,0,35.629629629629626,Yüksek,510,0.26507276507276506,118,214,225.0
2024-09-14,1980,58,0.9196969696969696,-24.34040404040404,91,590,1299,554,337,1089,2024-09-14,2,58,0,0,Saturday,9,2024,14,37,0,0,0,0,34.13793103448276,Orta,891,0.45,197,355,374.5
2024-09-15,809,56,0.976514215080346,-29.57725587144623,37,266,506,226,156,427,2024-09-15,1,56,3,0,Sunday,9,2024,15,37,0,0,0,0,14.446428571428571,Düşük,382,0.4721878862793572,92,158,171.0
2024-09-16,1770,56,0.9423728813559322,-28.931638418079096,103,543,1124,448,324,998,2024-09-16,3,56,1,0,Monday,9,2024,16,38,0,0,0,0,31.607142857142858,Orta,772,0.43615819209039547,197,306,350.0
2024-09-17,2374,58,0.858887952822241,-16.05223251895535,119,741,1514,655,415,1304,2024-09-17,1,58,1,0,Tuesday,9,2024,17,38,0,0,0,0,40.93103448275862,Yüksek,1070,0.45071609098567816,218,454,445.0
2024-09-18,1286,56,0.9782270606531882,-35.61119751166407,76,365,845,372,225,689,2024-09-18,3,56,1,0,Wednesday,9,2024,18,38,0,0,0,0,22.964285714285715,Düşük,597,0.4642301710730949,125,259,254.5
2024-09-19,1561,56,0.9666880204996796,-30.81806534272902,77,463,1021,421,277,863,2024-09-19,1,56,3,0,Thursday,9,2024,19,38,0,0,0,0,27.875,Düşük,698,0.44714926329276106,168,279,307.5
2024-09-20,1910,54,0.9136125654450262,-29.41675392670157,107,542,1261,314,187,1409,2024-09-20,5,54,1,0,Friday,9,2024,20,38,0,0,0,0,35.370370370370374,Yüksek,501,0.26230366492146595,100,211,205.5
2024-09-21,2298,58,0.8681462140992167,-18.792863359442997,125,670,1503,658,406,1234,2024-09-21,2,58,0,0,Saturday,9,2024,21,38,0,0,0,0,39.62068965517241,Yüksek,1064,0.4630113141862489,205,466,438.0
2024-09-22,967,58,0.984488107549121,-32.927611168562564,47,278,642,280,173,514,2024-09-22,1,58,1,0,Sunday,9,2024,22,38,0,0,0,0,16.67241379310345,Düşük,453,0.46845915201654603,86,198,185.0
2024-09-23,1696,54,0.9451650943396226,-29.21698113207547,92,500,1104,479,322,895,2024-09-23,4,54,2,0,Monday,9,2024,23,39,0,0,0,0,31.40740740740741,Orta,801,0.4722877358490566,175,359,354.5
2024-09-24,2190,56,0.8831050228310502,-17.353424657534248,99,671,1420,601,408,1181,2024-09-24,3,56,1,0,Tuesday,9,2024,24,39,0,0,0,0,39.10714285714285,Yüksek,1009,0.46073059360730595,224,417,432.5
2024-09-25,1601,56,0.9606495940037476,-30.051217988757028,84,489,1028,452,292,857,2024-09-25,3,56,1,0,Wednesday,9,2024,25,39,0,0,0,0,28.589285714285715,Düşük,744,0.4647095565271705,153,305,305.5
2024-09-26,1668,55,0.947242206235012,-26.986810551558754,89,504,1075,487,267,914,2024-09-26,1,55,4,0,Thursday,9,2024,26,39,0,0,0,0,30.327272727272728,Orta,754,0.4520383693045564,144,327,307.5
2024-09-27,1763,58,0.9421440726035168,-26.61769710720363,91,510,1162,261,195,1307,2024-09-27,2,58,0,0,Friday,9,2024,27,39,0,0,0,0,30.39655172413793,Orta,456,0.25865002836074874,102,193,198.5
2024-09-28,2594,56,0.8238242097147263,-9.892829606784888,128,795,1671,405,257,1932,2024-09-28,3,56,1,0,Saturday,9,2024,28,39,0,0,0,1,46.32142857142857,Çok Yüksek,662,0.25520431765612955,160,269,294.5
2024-09-29,1070,56,0.9766355140186916,-34.45233644859813,54,327,689,165,107,798,2024-09-29,1,56,3,0,Sunday,9,2024,29,39,0,0,0,1,19.107142857142858,Düşük,272,0.2542056074766355,65,108,119.0
2024-09-30,2151,55,0.8688981868898187,-17.92654579265458,111,669,1371,305,228,1618,2024-09-30,3,55,2,0,Monday,9,2024,30,40,0,0,0,1,39.10909090909091,Yüksek,533,0.24779172477917247,123,245,245.5
2024-10-01,2461,55,0.8277123120682649,-9.714750101584722,101,746,1614,643,474,1344,2024-10-01,4,55,1,0,Tuesday,10,2024,1,40,0,0,0,0,44.74545454545454,Çok Yüksek,1117,0.45388053636733033,251,485,493.5
2024-10-02,1601,57,0.9656464709556528,-30.07620237351655,75,472,1054,442,292,867,2024-10-02,3,57,0,0,Wednesday,10,2024,2,40,0,0,0,0,28.087719298245613,Düşük,734,0.4584634603372892,165,302,316.0
2024-10-03,1713,56,0.9439579684763572,-27.854057209573845,89,495,1129,465,311,937,2024-10-03,4,56,0,0,Thursday,10,2024,3,40,0,0,0,0,30.589285714285715,Orta,776,0.45300642148277875,177,303,328.5
2024-10-04,1782,55,0.9180695847362514,-28.126262626262623,83,536,1163,258,167,1357,2024-10-04,2,55,3,0,Friday,10,2024,4,40,0,0,0,0,32.4,Orta,425,0.23849607182940516,79,190,174.0
2024-10-05,2156,58,0.8979591836734694,-22.23051948051948,100,631,1425,590,388,1178,2024-10-05,0,58,2,0,Saturday,10,2024,5,40,0,0,0,0,37.172413793103445,Yüksek,978,0.4536178107606679,195,434,412.0
2024-10-06,720,54,0.9736111111111112,-36.59861111111111,38,206,476,188,115,417,2024-10-06,4,54,2,0,Sunday,10,2024,6,40,0,0,0,0,13.333333333333334,Düşük,303,0.42083333333333334,63,133,129.5
2024-10-07,1436,59,0.983983286908078,-29.44707520891365,64,444,928,410,255,771,2024-10-07,1,59,0,0,Monday,10,2024,7,41,0,0,0,0,24.338983050847457,Düşük,665,0.46309192200557103,129,290,274.0
2024-10-08,2133,57,0.8954524144397562,-22.72667604313174,128,592,1413,559,395,1179,2024-10-08,2,57,1,0,Tuesday,10,2024,8,41,0,0,0,0,37.42105263157895,Yüksek,954,0.4472573839662447,214,398,413.0
2024-10-09,1765,57,0.9427762039660056,-27.22436260623229,83,574,1108,464,327,974,2024-10-09,2,57,1,0,Wednesday,10,2024,9,41,0,0,0,0,30.964912280701757,Orta,791,0.4481586402266289,198,312,354.0
2024-10-10,1401,59,0.9814418272662384,-34.604568165596,72,445,884,383,262,756,2024-10-10,0,59,1,0,Thursday,10,2024,10,41,0,0,0,0,23.74576271186441,Düşük,645,0.4603854389721627,152,266,285.0
2024-10-11,1744,53,0.9254587155963304,-27.605504587155963,91,529,1124,267,166,1311,2024-10-11,5,53,2,0,Friday,10,2024,11,41,0,0,0,0,32.905660377358494,Orta,433,0.24827981651376146,85,199,184.5
2024-10-12,2369,56,0.8509919797382862,-18.472773322076826,117,676,1576,650,454,1265,2024-10-12,3,56,1,0,Saturday,10,2024,12,41,0,0,0,0,42.30357142857143,Çok Yüksek,1104,0.46601941747572817,263,476,501.0
2024-10-13,838,56,0.9785202863961814,-34.39021479713604,41,250,547,228,170,440,2024-10-13,3,56,1,0,Sunday,10,2024,13,41,0,0,0,0,14.964285714285714,Düşük,398,0.47494033412887826,85,179,174.5
2024-10-14,1681,58,0.9613325401546698,-30.6103509815586,76,517,1088,449,333,899,2024-10-14,2,58,0,0,Monday,10,2024,14,42,0,0,0,0,28.98275862068965,Orta,782,0.46519928613920286,184,346,357.0
2024-10-15,2424,54,0.8329207920792079,-17.178217821782177,141,707,1576,637,489,1298,2024-10-15,4,54,2,0,Tuesday,10,2024,15,42,0,0,0,0,44.888888888888886,Çok Yüksek,1126,0.4645214521452145,257,495,504.5
2024-10-16,1506,56,0.9760956175298804,-33.33930942895086,84,471,951,420,282,804,2024-10-16,3,56,1,0,Wednesday,10,2024,16,42,0,0,0,0,26.892857142857142,Düşük,702,0.46613545816733065,162,297,310.5
2024-10-17,1495,54,0.9725752508361204,-26.91839464882943,66,451,978,402,263,830,2024-10-17,4,54,2,0,Thursday,10,2024,17,42,0,0,0,0,27.685185185185187,Düşük,665,0.44481605351170567,153,276,291.0
2024-10-18,1870,59,0.9315508021390374,-27.462032085561496,84,571,1215,279,191,1400,2024-10-18,1,59,0,0,Friday,10,2024,18,42,0,0,0,0,31.694915254237287,Orta,470,0.25133689839572193,98,203,199.5
2024-10-19,2210,56,0.8723981900452489,-24.18868778280543,117,662,1431,612,383,1215,2024-10-19,1,56,3,0,Saturday,10,2024,19,42,0,0,0,0,39.46428571428572,Yüksek,995,0.4502262443438914,215,447,438.5
2024-10-20,952,59,0.9852941176470588,-31.75420168067227,43,257,652,277,161,514,2024-10-20,1,59,0,0,Sunday,10,2024,20,42,0,0,0,0,16.135593220338983,Düşük,438,0.46008403361344535,75,202,176.0
2024-10-21,1869,54,0.9234884965222044,-23.72980203317282,84,588,1197,525,315,1029,2024-10-21,3,54,3,0,Monday,10,2024,21,43,0,0,0,0,34.611111111111114,Yüksek,840,0.449438202247191,170,364,352.0
2024-10-22,2439,59,0.8593685936859369,-23.628946289462892,110,723,1606,667,459,1313,2024-10-22,1,59,0,0,Tuesday,10,2024,22,43,0,0,0,0,41.33898305084746,Yüksek,1126,0.4616646166461665,240,472,476.0
2024-10-23,1609,55,0.9558732131758856,-31.39900559353636,82,480,1047,447,275,887,2024-10-23,3,55,2,0,Wednesday,10,2024,23,43,0,0,0,0,29.25454545454545,Orta,722,0.4487259167184587,154,295,301.5
2024-10-24,1616,58,0.963490099009901,-31.49814356435644,91,511,1014,416,299,901,2024-10-24,1,58,1,0,Thursday,10,2024,24,43,0,0,0,0,27.86206896551724,Düşük,715,0.44245049504950495,166,300,316.0
2024-10-25,1969,53,0.9080751650584052,-23.862874555611985,110,596,1263,316,180,1473,2024-10-25,5,53,2,0,Friday,10,2024,25,43,0,0,0,0,37.15094339622642,Yüksek,496,0.25190452006094466,102,188,196.0
2024-10-26,2387,57,0.8646837033933809,-17.61038961038961,117,754,1516,645,397,1345,2024-10-26,3,57,0,0,Saturday,10,2024,26,43,0,0,0,0,41.87719298245614,Çok Yüksek,1042,0.4365312107247591,202,436,420.0
2024-10-27,1236,58,0.9813915857605178,-31.81715210355987,59,367,810,344,217,675,2024-10-27,1,58,1,0,Sunday,10,2024,27,43,0,0,1,0,21.310344827586206,Düşük,561,0.4538834951456311,107,245,229.5
2024-10-28,1412,54,0.9794617563739376,-33.86260623229462,75,414,923,368,258,786,2024-10-28,2,54,4,0,Monday,10,2024,28,44,1,0,1,0,26.14814814814815,Düşük,626,0.443342776203966,137,273,273.5
2024-10-30,2059,59,0.9174356483729966,-27.556580864497327,120,623,1316,344,179,1536,2024-10-30,1,59,0,0,Wednesday,10,2024,30,44,0,0,0,1,34.898305084745765,Yüksek,523,0.2540067994171928,105,221,215.5
2024-10-31,2185,55,0.8704805491990847,-18.244851258581235,116,626,1443,292,210,1683,2024-10-31,3,55,2,0,Thursday,10,2024,31,44,0,0,0,1,39.72727272727273,Yüksek,502,0.2297482837528604,118,224,230.0
2024-11-01,1755,57,0.947008547008547,-28.58803418803419,94,524,1137,253,142,1360,2024-11-01,3,57,0,0,Friday,11,2024,1,44,0,0,0,0,30.789473684210527,Orta,395,0.22507122507122507,72,189,166.5
2024-11-02,2200,55,0.8740909090909091,-20.046818181818185,107,640,1453,604,410,1186,2024-11-02,1,55,4,0,Saturday,11,2024,2,44,0,0,0,0,40.0,Yüksek,1014,0.46090909090909093,222,432,438.0
2024-11-03,1033,55,0.9777347531461762,-34.62536302032914,52,307,674,274,183,576,2024-11-03,3,55,2,0,Sunday,11,2024,3,44,0,0,0,0,18.78181818181818,Düşük,457,0.44240077444336884,94,214,201.0
2024-11-04,1756,54,0.9299544419134396,-22.76480637813212,78,513,1165,481,293,982,2024-11-04,3,54,3,0,Monday,11,2024,4,45,0,0,0,0,32.51851851851852,Orta,774,0.4407744874715262,151,327,314.5
2024-11-05,2061,57,0.9078117418728772,-20.02571567200388,100,603,1358,553,374,1134,2024-11-05,3,57,0,0,Tuesday,11,2024,5,45,0,0,0,0,36.1578947368421,Yüksek,927,0.4497816593886463,203,392,399.0
2024-11-06,1470,58,0.9816326530612244,-28.367346938775512,62,452,956,416,276,778,2024-11-06,1,58,1,0,Wednesday,11,2024,6,45,0,0,0,0,25.344827586206897,Düşük,692,0.4707482993197279,141,297,289.5
2024-11-07,1639,57,0.9585112873703476,-32.92861500915192,98,464,1077,452,298,889,2024-11-07,3,57,0,0,Thursday,11,2024,7,45,0,0,0,0,28.75438596491228,Düşük,750,0.4575960951799878,181,294,328.0
2024-11-08,2077,55,0.8849301877708233,-14.696677900818488,104,612,1361,306,217,1554,2024-11-08,1,55,4,0,Friday,11,2024,8,45,0,0,0,0,37.763636363636365,Yüksek,523,0.25180548868560426,116,232,232.0
2024-11-09,1992,58,0.9106425702811244,-24.440261044176708,100,601,1291,547,345,1100,2024-11-09,2,58,0,0,Saturday,11,2024,9,45,0,0,0,0,34.3448275862069,Orta,892,0.44779116465863456,202,382,393.0
2024-11-10,863,57,0.9756662804171496,-36.29895712630359,48,260,555,247,139,477,2024-11-10,3,57,0,0,Sunday,11,2024,10,45,0,0,0,0,15.140350877192985,Düşük,386,0.44727694090382386,74,171,159.5
2024-11-11,1429,55,0.9832050384884534,-31.191042687193843,68,431,930,391,272,766,2024-11-11,5,55,0,0,Monday,11,2024,11,46,0,0,0,0,25.98181818181818,Düşük,663,0.4639608117564731,154,294,301.0
2024-11-12,2237,60,0.883772910147519,-22.37639696021457,110,642,1485,615,395,1227,2024-11-12,0,60,0,0,Tuesday,11,2024,12,46,0,0,0,0,37.28333333333333,Yüksek,1010,0.45149754135002235,210,440,430.0
2024-11-13,1707,53,0.9390743995313416,-28.70240187463386,86,515,1106,482,326,899,2024-11-13,2,53,5,0,Wednesday,11,2024,13,46,0,0,0,0,32.20754716981132,Orta,808,0.47334504979496195,169,355,346.5
2024-11-14,1685,59,0.9649851632047478,-26.61127596439169,66,556,1063,465,282,938,2024-11-14,0,59,1,0,Thursday,11,2024,14,46,0,0,0,0,28.559322033898304,Düşük,747,0.4433234421364985,147,325,309.5
2024-11-15,1854,55,0.9288025889967636,-29.038834951456312,89,558,1207,278,181,1395,2024-11-15,3,55,2,0,Friday,11,2024,15,46,0,0,0,0,33.70909090909091,Orta,459,0.24757281553398058,99,210,204.0
2024-11-16,2390,56,0.8598326359832636,-18.94142259414226,127,702,1561,633,441,1316,2024-11-16,1,56,3,0,Saturday,11,2024,16,46,0,0,0,0,42.67857142857143,Çok Yüksek,1074,0.44937238493723847,227,472,463.0
2024-11-17,945,58,0.9809523809523808,-37.80740740740741,63,272,610,261,161,523,2024-11-17,2,58,0,0,Sunday,11,2024,17,46,0,0,0,0,16.29310344827586,Düşük,422,0.44656084656084655,81,177,169.5
2024-11-18,1725,51,0.929855072463768,-25.300289855072464,100,517,1108,479,314,932,2024-11-18,6,51,3,0,Monday,11,2024,18,47,0,0,0,0,33.8235294117647,Orta,793,0.45971014492753626,163,352,339.0
2024-11-19,2063,55,0.8865729520116336,-21.39893359185652,95,584,1384,568,362,1133,2024-11-19,3,55,2,0,Tuesday,11,2024,19,47,0,0,0,0,37.50909090909091,Yüksek,930,0.4507998061076103,203,397,401.5
2024-11-20,1902,56,0.926919032597266,-28.83280757097792,95,567,1240,504,334,1064,2024-11-20,3,56,1,0,Wednesday,11,2024,20,47,0,0,0,0,33.964285714285715,Orta,838,0.4405888538380652,191,356,369.0
2024-11-21,1778,57,0.9454443194600676,-27.55061867266592,80,556,1142,465,328,985,2024-11-21,0,57,3,0,Thursday,11,2024,21,47,0,0,0,0,31.19298245614035,Orta,793,0.44600674915635546,172,346,345.0
2024-11-22,1764,55,0.9348072562358276,-22.90419501133787,89,542,1133,263,184,1317,2024-11-22,2,55,3,0,Friday,11,2024,22,47,0,0,0,0,32.07272727272727,Orta,447,0.2534013605442177,101,200,201.0
2024-11-23,2327,60,0.888268156424581,-24.951439621830684,110,698,1519,590,411,1326,2024-11-23,0,60,0,0,Saturday,11,2024,23,47,0,0,0,0,38.78333333333333,Yüksek,1001,0.4301675977653631,240,414,447.0
2024-11-24,862,57,0.976798143851508,-28.03596287703016,34,247,581,221,151,490,2024-11-24,1,57,2,0,Sunday,11,2024,24,47,0,0,0,0,15.12280701754386,Düşük,372,0.43155452436194897,78,160,158.0
2024-11-25,1533,57,0.9719504240052184,-37.22243966079583,92,462,979,441,263,829,2024-11-25,1,57,2,0,Monday,11,2024,25,48,0,0,0,0,26.894736842105264,Düşük,704,0.4592302674494455,132,321,292.5
2024-11-26,2395,52,0.8054279749478079,-10.367432150313151,123,729,1543,665,410,1320,2024-11-26,3,52,5,0,Tuesday,11,2024,26,48,0,0,0,0,46.05769230769231,Çok Yüksek,1075,0.4488517745302714,220,467,453.5
2024-11-27,1578,58,0.9835234474017744,-29.107097591888465,66,474,1038,412,290,876,2024-11-27,2,58,0,0,Wednesday,11,2024,27,48,0,0,0,0,27.20689655172414,Düşük,702,0.4448669201520912,167,298,316.0
2024-11-28,1956,56,0.9095092024539876,-27.62116564417178,104,581,1271,277,178,1501,2024-11-28,1,56,3,0,Thursday,11,2024,28,48,0,0,0,1,34.92857142857143,Yüksek,455,0.23261758691206544,97,205,199.5
2024-11-29,2411,58,0.8593944421401908,-9.800912484446288,126,704,1581,353,217,1841,2024-11-29,2,58,0,0,Friday,11,2024,29,48,0,0,0,1,41.56896551724138,Çok Yüksek,570,0.23641642472003319,120,243,241.5
2024-11-30,2498,56,0.8078462770216173,-7.334267413931145,125,736,1637,389,223,1886,2024-11-30,3,56,1,0,Saturday,11,2024,30,48,0,0,0,1,44.60714285714285,Çok Yüksek,612,0.24499599679743794,109,282,250.0
2024-12-01,867,59,0.9815455594002308,-34.561707035755475,45,278,544,248,149,470,2024-12-01,1,59,0,0,Sunday,12,2024,1,48,0,0,0,0,14.694915254237287,Düşük,397,0.45790080738177624,89,170,174.0
2024-12-02,1684,53,0.9346793349168646,-23.410926365795724,75,511,1098,419,303,962,2024-12-02,6,53,1,0,Monday,12,2024,2,49,0,0,0,0,31.77358490566038,Orta,722,0.42874109263657956,167,309,321.5
2024-12-03,2385,60,0.8746331236897275,-21.260377358490565,117,728,1540,639,420,1326,2024-12-03,0,60,0,0,Tuesday,12,2024,3,49,0,0,0,0,39.75,Yüksek,1059,0.4440251572327044,236,459,465.5
2024-12-04,1651,57,0.96305269533616,-29.63173834039976,82,510,1059,417,286,948,2024-12-04,1,57,2,0,Wednesday,12,2024,4,49,0,0,0,0,28.964912280701757,Orta,703,0.4258025439127801,155,295,302.5
2024-12-05,1506,57,0.9747675962815404,-30.21845949535193,71,422,1013,410,253,843,2024-12-05,3,57,0,0,Thursday,12,2024,5,49,0,0,0,0,26.42105263157895,Düşük,663,0.4402390438247012,123,313,279.5
2024-12-06,1604,55,0.9644638403990023,-29.658354114713216,79,493,1032,246,138,1220,2024-12-06,4,55,1,0,Friday,12,2024,6,49,0,0,0,0,29.163636363636364,Orta,384,0.23940149625935161,70,169,154.5
2024-12-07,2020,57,0.907920792079208,-17.368316831683167,89,597,1334,549,371,1100,2024-12-07,1,57,2,0,Saturday,12,2024,7,49,0,0,0,0,35.43859649122807,Yüksek,920,0.45544554455445546,194,399,393.5
2024-12-08,905,56,0.985635359116022,-40.51049723756906,60,285,560,252,155,498,2024-12-08,1,56,3,0,Sunday,12,2024,8,49,0,0,0,0,16.160714285714285,Düşük,407,0.44972375690607735,79,188,173.0
2024-12-09,1725,56,0.9530434782608695,-31.988985507246376,97,541,1087,465,297,963,2024-12-09,2,56,2,0,Monday,12,2024,9,50,0,0,0,0,30.803571428571427,Orta,762,0.44173913043478263,157,351,332.5
2024-12-10,2407,56,0.8500207727461571,-20.36144578313253,125,713,1569,630,454,1323,2024-12-10,3,56,1,0,Tuesday,12,2024,10,50,0,0,0,0,42.98214285714285,Çok Yüksek,1084,0.4503531366846697,259,453,485.5
2024-12-11,1730,57,0.9502890173410404,-32.028901734104046,97,547,1086,513,300,917,2024-12-11,2,57,1,0,Wednesday,12,2024,11,50,0,0,0,0,30.350877192982452,Orta,813,0.4699421965317919,147,379,336.5
2024-12-12,1664,56,0.9519230769230768,-27.080528846153847,91,473,1100,469,311,884,2024-12-12,2,56,2,0,Thursday,12,2024,12,50,0,0,0,0,29.714285714285715,Orta,780,0.46875,179,341,349.5
2024-12-13,1950,55,0.9215384615384616,-22.203076923076924,97,609,1244,287,176,1487,2024-12-13,2,55,3,0,Friday,12,2024,13,50,0,0,0,0,35.45454545454545,Yüksek,463,0.23743589743589744,108,180,198.0
2024-12-14,2168,57,0.9022140221402214,-21.213560885608857,100,639,1429,584,414,1170,2024-12-14,2,57,1,0,Saturday,12,2024,14,50,0,0,0,0,38.03508771929825,Yüksek,998,0.4603321033210332,236,424,448.0
2024-12-15,843,57,0.9833926453143536,-34.27995255041518,44,260,539,230,138,475,2024-12-15,2,57,1,0,Sunday,12,2024,15,50,0,0,0,0,14.789473684210526,Düşük,368,0.4365361803084223,75,165,157.5
2024-12-16,1561,53,0.9577194106342088,-34.77898782831518,83,473,1005,419,246,896,2024-12-16,5,53,2,0,Monday,12,2024,16,51,0,0,0,0,29.452830188679247,Orta,665,0.4260089686098655,126,316,284.0
2024-12-17,2309,60,0.8822000866175834,-22.217410134257253,115,702,1492,609,425,1275,2024-12-17,0,60,0,0,Tuesday,12,2024,17,51,0,0,0,0,38.48333333333333,Yüksek,1034,0.447812906019922,235,446,458.0
2024-12-18,1855,58,0.9342318059299192,-24.989757412398923,80,575,1200,538,321,996,2024-12-18,1,58,1,0,Wednesday,12,2024,18,51,0,0,0,0,31.98275862068965,Orta,859,0.46307277628032345,173,363,354.5
2024-12-19,1581,55,0.961416824794434,-25.93801391524352,74,479,1028,416,281,884,2024-12-19,5,55,0,0,Thursday,12,2024,19,51,0,0,0,0,28.745454545454542,Düşük,697,0.44086021505376344,154,296,302.0
2024-12-20,1496,57,0.9859625668449198,-27.66310160427808,60,424,1012,210,139,1147,2024-12-20,2,57,1,0,Friday,12,2024,20,51,0,0,0,0,26.24561403508772,Düşük,349,0.23328877005347592,67,168,151.0
2024-12-21,2235,51,0.8420581655480984,-13.661744966442953,107,697,1431,642,426,1167,2024-12-21,4,51,5,0,Saturday,12,2024,21,51,0,0,0,0,43.8235294117647,Çok Yüksek,1068,0.4778523489932886,234,456,462.0
2024-12-22,907,56,0.9812568908489526,-32.20837927232635,45,275,587,246,178,483,2024-12-22,2,56,2,0,Sunday,12,2024,22,51,0,0,0,0,16.196428571428573,Düşük,424,0.46747519294377066,96,188,190.0
2024-12-23,1758,56,0.9374288964732652,-30.607508532423207,110,498,1150,468,293,997,2024-12-23,2,56,2,0,Monday,12,2024,23,52,0,0,0,0,31.392857142857142,Orta,761,0.4328782707622298,167,313,323.5
2024-12-24,2175,55,0.8809195402298851,-25.95448275862069,107,677,1391,590,378,1207,2024-12-24,3,55,2,0,Tuesday,12,2024,24,52,0,0,0,0,39.54545454545455,Yüksek,968,0.44505747126436784,220,396,418.0
2024-12-25,1658,57,0.9613992762364294,-29.742460796139927,85,509,1064,472,298,888,2024-12-25,1,57,2,0,Wednesday,12,2024,25,52,0,0,0,0,29.087719298245613,Orta,770,0.4644149577804584,155,342,326.0
2024-12-26,1465,54,0.9754266211604096,-27.26075085324232,69,430,966,410,260,795,2024-12-26,1,54,5,0,Thursday,12,2024,26,52,0,0,0,0,27.12962962962963,Düşük,670,0.45733788395904434,147,292,293.0
2024-12-27,1926,55,0.9169262720664588,-19.338006230529597,94,585,1247,302,208,1416,2024-12-27,1,55,4,0,Friday,12,2024,27,52,0,0,0,0,35.018181818181816,Yüksek,510,0.26479750778816197,102,233,218.5
2024-12-28,2279,56,0.8674857393593681,-21.57086441421676,124,691,1464,600,422,1257,2024-12-28,1,56,3,0,Saturday,12,2024,28,52,0,0,0,0,40.69642857142857,Yüksek,1022,0.4484422992540588,224,451,449.5
2024-12-29,1284,58,0.9797507788161994,-30.05919003115265,58,391,835,187,145,952,2024-12-29,1,58,1,0,Sunday,12,2024,29,52,0,0,0,1,22.13793103448276,Düşük,332,0.2585669781931464,78,150,153.0
2024-12-30,3129,54,0.7293064876957495,5.330137424097155,169,982,1978,507,324,2298,2024-12-30,2,54,4,0,Monday,12,2024,30,1,0,0,1,1,57.94444444444444,Çok Yüksek,831,0.26558005752636626,182,321,342.5
2024-12-31,2614,56,0.8286151491966335,-12.5876052027544,132,779,1703,402,270,1942,2024-12-31,3,56,1,0,Tuesday,12,2024,31,1,1,0,1,1,46.67857142857143,Çok Yüksek,672,0.2570772762050497,139,298,288.0
2025-01-02,1915,58,0.9378590078328982,-25.99530026109661,96,588,1231,539,310,1066,2025-01-02,1,58,1,0,Thursday,1,2025,2,1,0,0,0,0,33.01724137931034,Orta,849,0.4433420365535248,166,357,344.5
2025-01-03,2092,56,0.8938814531548758,-21.141013384321223,110,587,1395,301,204,1587,2025-01-03,4,56,0,0,Friday,1,2025,3,1,0,0,0,0,37.35714285714285,Yüksek,505,0.24139579349904397,115,197,213.5
2025-01-04,2526,59,0.8487727632620744,-16.06017418844022,121,800,1605,699,452,1375,2025-01-04,1,59,0,0,Saturday,1,2025,4,1,0,0,0,0,42.813559322033896,Çok Yüksek,1151,0.45566112430720507,265,476,503.0
2025-01-05,1031,57,0.98545101842871,-29.375363724539284,52,303,676,294,177,560,2025-01-05,2,57,1,0,Sunday,1,2025,5,1,0,0,0,0,18.087719298245613,Düşük,471,0.4568380213385063,102,189,196.5
2025-01-06,1905,57,0.916010498687664,-22.83832020997375,99,536,1270,517,348,1040,2025-01-06,1,57,2,0,Monday,1,2025,6,2,0,0,0,0,33.421052631578945,Orta,865,0.4540682414698163,176,404,378.0
2025-01-07,3142,60,0.7718014003819224,-7.050604710375557,171,951,2020,831,571,1740,2025-01-07,0,60,0,0,Tuesday,1,2025,7,2,0,0,0,0,52.36666666666667,Çok Yüksek,1402,0.44621260343730107,297,599,596.5
2025-01-08,1999,56,0.9069534767383692,-22.13406703351676,111,627,1261,542,376,1081,2025-01-08,4,56,0,0,Wednesday,1,2025,8,2,0,0,0,0,35.69642857142857,Yüksek,918,0.4592296148074037,193,381,383.5
2025-01-09,1894,59,0.9413938753959872,-27.724392819429777,82,576,1236,521,347,1026,2025-01-09,1,59,0,0,Thursday,1,2025,9,2,0,0,0,0,32.101694915254235,Orta,868,0.4582893347412883,203,371,388.5
2025-01-10,2062,57,0.8971871968962173,-19.373423860329776,105,662,1295,319,194,1549,2025-01-10,2,57,1,0,Friday,1,2025,10,2,0,0,0,0,36.175438596491226,Yüksek,513,0.24878758486905916,107,225,219.5
2025-01-11,2477,55,0.823576907549455,-13.057327412192167,129,752,1596,733,445,1299,2025-01-11,3,55,2,0,Saturday,1,2025,11,2,0,0,0,0,45.03636363636364,Çok Yüksek,1178,0.47557529269277354,244,482,485.0
2025-01-12,906,55,0.9823399558498896,-29.572847682119207,41,271,594,252,163,491,2025-01-12,4,55,1,0,Sunday,1,2025,12,2,0,0,0,0,16.472727272727273,Düşük,415,0.45805739514348787,97,166,180.0
2025-01-13,2005,56,0.9067331670822942,-23.61346633416459,100,612,1293,571,368,1066,2025-01-13,3,56,1,0,Monday,1,2025,13,3,0,0,0,0,35.80357142857143,Yüksek,939,0.4683291770573566,211,410,416.0
